file,grade,grade_label,year,denomination,detail,contrast,surface,luster,marks,exposure_quality
12d3_g5_9-ms62_1921_10-cent_thn.jpg,62,MS62,1921,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c2_e7_9-ms61_1910_5-cent_thn.jpg,61,MS61,1910,5-cent,1.0,1.0,0.0,1.0,0.9901593185717446,0.0
12d3_g5_4-vg10_1913_10-cent_thn.jpg,10,VG10,1913,10-cent,1.0,1.0,0.0,1.0,0.9715257000556402,0.0
12f3_g5_2-ag3_1912_25-cent_thn.jpg,3,AG3,1912,25-cent,1.0,1.0,0.0,1.0,0.32079984467450834,0.0
12f4_g6_2-ag3_1937_25-cent_thn.jpg,3,AG3,1937,25-cent,0.713183055501825,0.8391617426324433,0.0,0.985,0.2338202896303573,0.0
12b2_g6_6-vf20_1949_1-cent_thn.jpg,20,VF20,1949,1-cent,0.4604226197054598,0.4737918170354885,0.0,1.0,0.0,0.0
12f4_g6_5-f12_1947dot_25-cent_thn.jpg,12,F12,1947dot,25-cent,0.45665627111424356,0.4044118654755048,0.0,0.8575,0.0,0.0
12c2_e7_6-vf35_1902_5-cent_thn.jpg,35,VF35,1902,5-cent,0.7150191889569713,0.9466550429787723,0.0,1.0,0.6372993358203094,0.0
12g1_vd_9-ms64_1894_50-cent_thn.jpg,64,MS64,1894,50-cent,1.0,1.0,0.0,1.0,0.886314298593309,0.0
12g2_e7_9-ms63_1906_50-cent_thn.jpg,63,MS63,1906,50-cent,0.9598531037874986,1.0,0.0,0.97,0.5468288108838467,0.0
12h1_g5_1-f2_1935_1-dollar_thn.jpg,2,F2,1935,1-dollar,0.542494138001488,0.26145460820813854,0.0,1.0,0.0,0.0
12h1_g5_3-g4_1935_1-dollar_thn.jpg,4,G4,1935,1-dollar,0.558698763972692,0.6296737743336038,0.0,1.0,0.0006960404580741635,0.0
12d3_g5_9-ms66_1919_10-cent_thn.jpg,66,MS66,1919,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_4-vg10_1890h_50-cent_thn.jpg,10,VG10,1890h,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_2-ag3_1906_25-cent_thn.jpg,3,AG3,1906,25-cent,1.0,1.0,0.0,0.9924999999999999,0.8618775093471286,0.0
12g3_g5_7-ef45_1911_50-cent_thn.jpg,45,EF45,1911,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a2_vd_5-f15_1891_1-cent_thn.jpg,15,F15,1891,1-cent,1.0,0.8076423352915043,0.0,1.0,0.3758846293389044,0.0
12c4_g6_7-ef40_1951hr_5-cent_thn.jpg,40,EF40,1951hr,5-cent,0.7601718743310698,1.0,0.0,1.0,0.5626515185775703,0.0
12g1_vd_5-f12_1888_50-cent_thn.jpg,12,F12,1888,50-cent,1.0,1.0,0.0,1.0,0.8866089908569459,0.0
12g2_e7_9-ms61_1906_50-cent_thn.jpg,61,MS61,1906,50-cent,1.0,1.0,0.0,0.8200000000000001,0.8575477999352358,0.0
12f4_g6_9-ms60_1947_25-cent_thn.jpg,60,MS60,1947,25-cent,0.969590225195735,1.0,0.0,1.0,1.0,0.0
12c3_g5b_8-au55_1926_5-cent_thn.jpg,55,AU55,1926,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_3-g4_1948_1-dollar_thn.jpg,4,G4,1948,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12g2_e7_6-vf25_1904_50-cent_thn.jpg,25,VF25,1904,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f1_vd_7-ef45_1885_25-cent_thn.jpg,45,EF45,1885,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5b_6-vf20_1926_5-cent_thn.jpg,20,VF20,1926,5-cent,1.0,1.0,0.0,0.9400000000000001,0.8981926636814339,0.0
12f1_vd_1a-p1_1891_25-cent_thn.jpg,1,P1,1891,25-cent,0.8136004537128338,0.9249175757319325,0.0,0.955,0.6212952790412708,0.0
12g2_e7_7-ef45_1904_50-cent_thn.jpg,45,EF45,1904,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f4_g6_4-vg10_1947_25-cent_thn.jpg,10,VG10,1947,25-cent,0.8501105771859515,0.7659008417992925,0.0,1.0,0.06972203605605186,0.0
12f3_g5_4-vg10_1915_25-cent_thn.jpg,10,VG10,1915,25-cent,0.6730702697886417,0.808698792272749,0.0,1.0,0.2012227915450069,0.0
12b1_g5b_9-ms61b_1925_1-cent_thn.jpg,61,MS61B,1925,1-cent,0.5239715406183995,0.6005623970237185,0.0,1.0,0.014342559128019199,0.0
12g3_g5_5-f12_1932_50-cent_thn.jpg,12,F12,1932,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f4_g6_3-g6_1949_25-cent_thn.jpg,6,G6,1949,25-cent,0.9783292181937903,1.0,0.0,0.9775,1.0,0.0
12h3_g6_9_ms63_1947ml_1-dollar_thn.jpg,63,MS63,1947ml,1-dollar,1.0,1.0,0.0,1.0,0.7538161231351221,0.0
12c4_g6_9-ms63_1938_5-cent_thn.jpg,63,MS63,1938,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c4_g6_6-vf30_1951hr_5-cent_thn.jpg,30,VF30,1951hr,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_5-f12_1906_25-cent_thn.jpg,12,F12,1906,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c1_vl_9-ms66_1900_5-cent_thn.jpg,66,MS66,1900,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_9-ms64_1911_50-cent_thn.jpg,64,MS64,1911,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a3_e7_9-ms62b_1902_1-cent_thn.jpg,62,MS62B,1902,1-cent,0.8833523942982116,1.0,0.0,1.0,1.0,0.0
12c1_vl_3-g6_1884_5-cent_thn.jpg,6,G6,1884,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c4_g6_9-ms66_1937d_5-cent_thn.jpg,66,MS66,1937d,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b1_g5b_9-ms64_1928_1-cent_thn.jpg,64,MS64,1928,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f1_vd_9-ms61_1900_25-cent_thn.jpg,61,MS61,1900,25-cent,0.949149012854667,1.0,0.0,1.0,0.9370013679388192,0.0
12c1_vl_1a-p1_1874_5-cent_thn(1).jpg,1,P1,1874,5-cent,0.6241385674654034,0.5594569066008204,0.0,1.0,0.0,0.0
12a4_g5a_5-f15_1913_1-cent_thn.jpg,15,F15,1913,1-cent,1.0,1.0,0.0,1.0,0.7014062374791208,0.0
12d4_g6_9-ms64_1946_10-cent_thn.jpg,64,MS64,1946,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d3_g5_7-ef40_1913_10-cent_thn.jpg,40,EF40,1913,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c2_e7_7-ef45_1908_5-cent_thn.jpg,45,EF45,1908,5-cent,0.5523649082853149,0.7288058962540617,0.0,1.0,0.2274957402800007,0.0
12a2_vd_9-ms64_1888_1-cent_thn.jpg,64,MS64,1888,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_9-ms61_1881h_50-cent_thn.jpg,61,MS61,1881h,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h2_g5_8-au50_1936_1-dollar_thn.jpg,50,AU50,1936,1-dollar,1.0,1.0,0.0,1.0,0.8273531772303075,0.0
12c1_vl_9-ms62_1887_5-cent_thn.jpg,62,MS62,1887,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d2_e7_1a-p1_1906_10-cent_thn.jpg,1,P1,1906,10-cent,0.6337922581130107,0.5533768237022111,0.0,1.0,0.0,0.0
12g2_e7_8-au53_1903h_50-cent_thn.jpg,53,AU53,1903h,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a2_vd_2-ag3_1888_1-cent_obv-C&C_thn.jpg,3,AG3,1888,1-cent,0.9629921908362307,1.0,0.0,0.7263555361918737,1.0,1.0
12a3_e7_8-au58_1906_1-cent_thn.jpg,58,AU58,1906,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a2_vd_9-ms60b_1891_1-cent_thn.jpg,60,MS60B,1891,1-cent,1.0,1.0,0.0,1.0,0.8406823350009515,0.0
12h1_g5_9-ms64_1935_1-dollar_thn.jpg,64,MS64,1935,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12d2_e7_7-ef45_1902_10-cent_thn.jpg,45,EF45,1902,10-cent,1.0,1.0,0.0,1.0,0.9634329971234634,0.0
12g3_g5_8-au55_1929_50-cent_thn.jpg,55,AU55,1929,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_9-ms66_1902_25-cent_thn.jpg,66,MS66,1902,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h2_g5_7-ef40_1936_1-dollar_thn.jpg,40,EF40,1936,1-dollar,0.7220293472110075,0.7096938709661539,0.0,1.0,0.2687753258248011,0.0
12f3_g5_9-ms60_1934_25-cent_thn.jpg,60,MS60,1934,25-cent,1.0,1.0,0.0,1.0,0.9506705552444286,0.0
12d1_vl_9-ms64_1898_10-cent_thn.jpg,64,MS64,1898,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_3-g6_1932_50-cent_thn.jpg,6,G6,1932,50-cent,0.8287310378754786,0.7116936881485352,0.0,1.0,0.2836912880919503,0.0
12g4_g6_9-ms60_1952_50-cent_thn.jpg,60,MS60,1952,50-cent,1.0,1.0,0.0,1.0,0.9121792118863444,0.0
12c1_vl_9-ms67_1898_5-cent_thn.jpg,67,MS67,1898,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f3_g5_6-vf35_1916_25-cent_thn.jpg,35,VF35,1916,25-cent,0.7480973752980626,0.8637684086631069,0.0,1.0,0.4168241853487394,0.0
12f1_vd_9-ms66_1883h_25-cent_thn.jpg,66,MS66,1883h,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d3_g5_8-au53_1913_10-cent_thn.jpg,53,AU53,1913,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_9_ms60_1946_1-dollar_thn.jpg,60,MS60,1946,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5b_8-au53_1926_5-cent_thn.jpg,53,AU53,1926,5-cent,1.0,1.0,0.0,1.0,0.9877111059199934,0.0
12d1_vl_3-g4_1893_10-cent_thn.jpg,4,G4,1893,10-cent,0.9924029882143128,1.0,0.0,1.0,0.6594012555930608,0.0
12f1_vd_9-ms63_1872h_25-cent_thn.jpg,63,MS63,1872h,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_5-f15_1904_25-cent_thn.jpg,15,F15,1904,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_6-vf20_1894_50-cent_thn.jpg,20,VF20,1894,50-cent,1.0,1.0,0.0,1.0,0.7996974417197877,0.0
12d1_vl_6-vf35_1858_10-cent_thn.jpg,35,VF35,1858,10-cent,0.7794614536869188,0.8477605573515767,0.0,1.0,0.38721894717108457,0.0
12g1_vd_2-ag3_1894_50-cent_thn.jpg,3,AG3,1894,50-cent,0.9224375322409395,0.7519391108224703,0.0,0.955,0.272606325252078,0.0
12d1_vl_6-vf20_1883_10-cent_thn.jpg,20,VF20,1883,10-cent,1.0,1.0,0.0,1.0,0.6903212746392484,0.0
12h2_g5_8-au53_1936_1-dollar_thn.jpg,53,AU53,1936,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12d3_g5_9-ms60_1933_10-cent_thn.jpg,60,MS60,1933,10-cent,0.595404581391088,0.8336625780184832,0.0,0.9175,0.38279856321653427,0.0
12h3_g6_4-vg08_1937_1-dollar_thn.jpg,8,VG08,1937,1-dollar,0.5617673945649393,0.4479072904446393,0.0,1.0,0.0,0.0
